Name,Business Status,Address,Price Level,Rating,Total Ratings,Types,Latitude,Longitude
Daystar Academy,OPERATIONAL,"1550 South State Street, Chicago",Price information not available,4.4,10,"['primary_school', 'secondary_school', 'school', 'point_of_interest', 'establishment']",41.860511,-87.6281028
Perspectives Charter Schools,OPERATIONAL,"1530 South State Street, Chicago",Price information not available,3.5,4,"['school', 'point_of_interest', 'establishment']",41.8608315,-87.6274658
South Loop Elementary School,OPERATIONAL,"1212 South Plymouth Court, Chicago",Price information not available,4.7,14,"['primary_school', 'school', 'point_of_interest', 'establishment']",41.8668162,-87.6287084
Continuing and Community Education at Columbia College Chicago,OPERATIONAL,"1311 Michigan Avenue, Chicago",Price information not available,4.3,6,"['school', 'point_of_interest', 'establishment']",41.8654482,-87.62433899999999
South Loop KinderCare,OPERATIONAL,"1501 South State Street, Chicago",Price information not available,4.4,40,"['school', 'point_of_interest', 'establishment']",41.8619059,-87.6268522
Loop Learning Center,OPERATIONAL,"2001 South Michigan Avenue, Chicago",Price information not available,4.1,13,"['school', 'point_of_interest', 'establishment']",41.8552177,-87.6236033
Kids Science Labs-South Loop,OPERATIONAL,"1801 South Indiana Avenue, Chicago",Price information not available,4.4,15,"['museum', 'school', 'point_of_interest', 'home_goods_store', 'store', 'establishment']",41.8576637,-87.6220635
Lipeng Chen Music,OPERATIONAL,"By Appointment Only, 1620 South Michigan Avenue, Chicago",Price information not available,5,56,"['school', 'point_of_interest', 'store', 'establishment']",41.859169,-87.6244182
South Loop Elementary Pre-K Branch School,OPERATIONAL,"1915 South Federal Street, Chicago",Price information not available,No rating,No ratings,"['primary_school', 'school', 'point_of_interest', 'establishment']",41.8562231,-87.62909739999999
Detour 2 Discovery,OPERATIONAL,"2001 South Wabash Avenue, Chicago",Price information not available,4.8,21,"['school', 'point_of_interest', 'establishment']",41.855324,-87.6253629
Columbia College,OPERATIONAL,"1104 South Wabash Avenue, Chicago",Price information not available,3,2,"['university', 'school', 'point_of_interest', 'establishment']",41.86900560000001,-87.6263628
Old St. Mary's Catholic School,OPERATIONAL,"1474 South Michigan Avenue, Chicago",Price information not available,3.9,9,"['school', 'point_of_interest', 'establishment']",41.8618134,-87.6242683
Lincoln's Challenge,OPERATIONAL,"1910 South Calumet Avenue, Chicago",Price information not available,5,2,"['school', 'point_of_interest', 'establishment']",41.8564029,-87.6195035
South Loop Middle School,OPERATIONAL,"1601 South Dearborn Street, Chicago",Price information not available,No rating,No ratings,"['school', 'point_of_interest', 'establishment']",41.8598626,-87.6283789
Weini&Chang's Piano Studio (Solemn Music Corp.),OPERATIONAL,"77 East 16th Street, Chicago",Price information not available,5,9,"['school', 'point_of_interest', 'store', 'establishment']",41.8601156,-87.624312
Haven School,OPERATIONAL,"1400 South Wabash Avenue, Chicago",Price information not available,No rating,No ratings,"['primary_school', 'school', 'point_of_interest', 'establishment']",41.863987,-87.62613499999999
Ivy Garden Learning Center,OPERATIONAL,"1455 South Michigan Avenue, Chicago",Price information not available,4.6,21,"['primary_school', 'school', 'point_of_interest', 'establishment']",41.8625323,-87.6238044
Perspectives Rodney D. Joslin Campus,OPERATIONAL,"1930 South Archer Avenue, Chicago",Price information not available,No rating,No ratings,"['secondary_school', 'school', 'point_of_interest', 'establishment']",41.8561782,-87.6284637
Nook South Loop Childcare & Preschool,OPERATIONAL,"1929 South Archer Avenue, Chicago",Price information not available,4.9,34,"['school', 'point_of_interest', 'establishment']",41.8558586,-87.6281946
Jofrey Balet,OPERATIONAL,"1920 South Wabash Avenue, Chicago",Price information not available,No rating,No ratings,"['school', 'point_of_interest', 'establishment']",41.85599610000001,-87.62607589999999
Jacqueline B Vaughn Graduate,OPERATIONAL,"1928 South Wabash Avenue # 1, Chicago",Price information not available,No rating,No ratings,"['school', 'point_of_interest', 'establishment']",41.85572519999999,-87.6259755
Sherwood Community Music School,OPERATIONAL,"1312 South Michigan Avenue, Chicago",Price information not available,5,2,"['school', 'point_of_interest', 'establishment']",41.8654247,-87.6246164
The Goddard School of Chicago (South Loop),OPERATIONAL,"2007 South Indiana Avenue, Chicago",Price information not available,4.4,38,"['school', 'point_of_interest', 'establishment']",41.85513059999999,-87.6219998
Brenda Degner Piano Studio,OPERATIONAL,"By Appointment Only, 1901 South Calumet Avenue UNIT 2007, Chicago",Price information not available,5,10,"['store', 'school', 'point_of_interest', 'establishment']",41.8564733,-87.6188478
"BoatClass, Powered by Freedom Boat Club",OPERATIONAL,"1559 South Lake Shore Drive, Chicago",Price information not available,No rating,No ratings,"['school', 'point_of_interest', 'establishment']",41.8605071,-87.6173721
Film Building,OPERATIONAL,"1104 South Wabash Avenue, Chicago",Price information not available,No rating,No ratings,"['school', 'point_of_interest', 'establishment']",41.86900560000001,-87.6263628
1104 Center,OPERATIONAL,"1104 Center, 1104 South Wabash Avenue, Chicago",Price information not available,5,1,"['school', 'point_of_interest', 'establishment']",41.8690735,-87.6262805
northwestern university,OPERATIONAL,"123 East Cermak Road, Chicago",Price information not available,No rating,No ratings,"['school', 'point_of_interest', 'establishment']",41.8526911,-87.62282429999999
Perspectives Charter Schools,OPERATIONAL,"1530 South State Street, Chicago",Price information not available,3.5,4,"['school', 'point_of_interest', 'establishment']",41.8608315,-87.6274658
Continuing and Community Education at Columbia College Chicago,OPERATIONAL,"1311 Michigan Avenue, Chicago",Price information not available,4.3,6,"['school', 'point_of_interest', 'establishment']",41.8654482,-87.62433899999999
Daystar Academy,OPERATIONAL,"1550 South State Street, Chicago",Price information not available,4.4,10,"['secondary_school', 'primary_school', 'school', 'point_of_interest', 'establishment']",41.860511,-87.6281028
South Loop KinderCare,OPERATIONAL,"1501 South State Street, Chicago",Price information not available,4.4,40,"['school', 'point_of_interest', 'establishment']",41.8619059,-87.6268522
Kids Science Labs-South Loop,OPERATIONAL,"1801 South Indiana Avenue, Chicago",Price information not available,4.4,15,"['museum', 'home_goods_store', 'store', 'school', 'point_of_interest', 'establishment']",41.8576637,-87.6220635
Lipeng Chen Music,OPERATIONAL,"By Appointment Only, 1620 South Michigan Avenue, Chicago",Price information not available,5,56,"['store', 'school', 'point_of_interest', 'establishment']",41.859169,-87.6244182
Loop Learning Center,OPERATIONAL,"2001 South Michigan Avenue, Chicago",Price information not available,4.1,13,"['school', 'point_of_interest', 'establishment']",41.8552177,-87.6236033
Lincoln's Challenge,OPERATIONAL,"1910 South Calumet Avenue, Chicago",Price information not available,5,2,"['school', 'point_of_interest', 'establishment']",41.8564029,-87.6195035
Old St. Mary's Catholic School,OPERATIONAL,"1474 South Michigan Avenue, Chicago",Price information not available,3.9,9,"['school', 'point_of_interest', 'establishment']",41.8618134,-87.6242683
Detour 2 Discovery,OPERATIONAL,"2001 South Wabash Avenue, Chicago",Price information not available,4.8,21,"['school', 'point_of_interest', 'establishment']",41.855324,-87.6253629
"BoatClass, Powered by Freedom Boat Club",OPERATIONAL,"1559 South Lake Shore Drive, Chicago",Price information not available,No rating,No ratings,"['school', 'point_of_interest', 'establishment']",41.8605071,-87.6173721
Spinnaker Crew Sailing,OPERATIONAL,"1559 South Lake Shore Drive, Chicago",Price information not available,5,1,"['school', 'point_of_interest', 'establishment']",41.86058070000001,-87.6125239
Boat Launch Motorized,OPERATIONAL,Chicago,Price information not available,5,1,"['school', 'point_of_interest', 'establishment']",41.86040149999999,-87.61243259999999
Brenda Degner Piano Studio,OPERATIONAL,"By Appointment Only, 1901 South Calumet Avenue UNIT 2007, Chicago",Price information not available,5,10,"['store', 'school', 'point_of_interest', 'establishment']",41.8564733,-87.6188478
Ivy Garden Learning Center,OPERATIONAL,"1455 South Michigan Avenue, Chicago",Price information not available,4.6,21,"['primary_school', 'school', 'point_of_interest', 'establishment']",41.8625323,-87.6238044
Weini&Chang's Piano Studio (Solemn Music Corp.),OPERATIONAL,"77 East 16th Street, Chicago",Price information not available,5,9,"['store', 'school', 'point_of_interest', 'establishment']",41.8601156,-87.624312
The Goddard School of Chicago (South Loop),OPERATIONAL,"2007 South Indiana Avenue, Chicago",Price information not available,4.4,38,"['school', 'point_of_interest', 'establishment']",41.85513059999999,-87.6219998
Sherwood Community Music School,OPERATIONAL,"1312 South Michigan Avenue, Chicago",Price information not available,5,2,"['school', 'point_of_interest', 'establishment']",41.8654247,-87.6246164
Haven School,OPERATIONAL,"1400 South Wabash Avenue, Chicago",Price information not available,No rating,No ratings,"['primary_school', 'school', 'point_of_interest', 'establishment']",41.863987,-87.62613499999999
Jofrey Balet,OPERATIONAL,"1920 South Wabash Avenue, Chicago",Price information not available,No rating,No ratings,"['school', 'point_of_interest', 'establishment']",41.85599610000001,-87.62607589999999
Jacqueline B Vaughn Graduate,OPERATIONAL,"1928 South Wabash Avenue # 1, Chicago",Price information not available,No rating,No ratings,"['school', 'point_of_interest', 'establishment']",41.85572519999999,-87.6259755
The Paul H. Leffmann Education Center,OPERATIONAL,United States,Price information not available,No rating,No ratings,"['school', 'point_of_interest', 'establishment']",41.8659803,-87.606836
The Paul H. Leffmann Education Center,OPERATIONAL,United States,Price information not available,No rating,No ratings,"['school', 'point_of_interest', 'establishment']",41.8659803,-87.606836
Boat Launch Motorized,OPERATIONAL,Chicago,Price information not available,5,1,"['school', 'point_of_interest', 'establishment']",41.86040149999999,-87.61243259999999
Spinnaker Crew Sailing,OPERATIONAL,"1559 South Lake Shore Drive, Chicago",Price information not available,5,1,"['school', 'point_of_interest', 'establishment']",41.86058070000001,-87.6125239
Timothy Christian Schools,OPERATIONAL,"188 West Butterfield Road, Elmhurst",Price information not available,4.6,28,"['school', 'point_of_interest', 'establishment']",41.866951,-87.94292569999999
Timothy Christian High School,OPERATIONAL,"1061 South Prospect Avenue, Elmhurst",Price information not available,3.4,5,"['secondary_school', 'school', 'point_of_interest', 'establishment']",41.8661843,-87.9422448
Visitation Catholic School,OPERATIONAL,"851 South York Street, Elmhurst",Price information not available,3.4,9,"['primary_school', 'school', 'point_of_interest', 'establishment']",41.87345930000001,-87.9351006
Bryan Middle School,OPERATIONAL,"111 West Butterfield Road, Elmhurst",Price information not available,3.4,5,"['school', 'point_of_interest', 'establishment']",41.8694035,-87.9398784
Madison Early Childhood Center,OPERATIONAL,"130 West Madison Street, Elmhurst",Price information not available,5,2,"['school', 'point_of_interest', 'establishment']",41.8757155,-87.94161480000001
Jackson Elementary School,OPERATIONAL,"925 Swain Avenue, Elmhurst",Price information not available,5,2,"['primary_school', 'school', 'point_of_interest', 'establishment']",41.8711853,-87.94613009999999
Visitation Catholic School,OPERATIONAL,"851 South York Street, Elmhurst",Price information not available,3.4,9,"['primary_school', 'school', 'point_of_interest', 'establishment']",41.87345930000001,-87.9351006
Bryan Middle School,OPERATIONAL,"111 West Butterfield Road, Elmhurst",Price information not available,3.4,5,"['school', 'point_of_interest', 'establishment']",41.8694035,-87.9398784
Proviso West High School,OPERATIONAL,"4701 Harrison Street, Hillside",Price information not available,2.7,49,"['secondary_school', 'school', 'point_of_interest', 'establishment']",41.8670215,-87.9003778
Easterseals Head Start/Early Head Start Services,OPERATIONAL,"4415 Harrison Street #510, Hillside",Price information not available,5,1,"['school', 'point_of_interest', 'establishment']",41.8689897,-87.892826
Hillside Elementary School,OPERATIONAL,"4804 Harrison Street, Hillside",Price information not available,4.4,9,"['primary_school', 'school', 'point_of_interest', 'establishment']",41.8703979,-87.90337009999999
Proviso West High School,OPERATIONAL,"4701 Harrison Street, Hillside",Price information not available,2.7,49,"['secondary_school', 'school', 'point_of_interest', 'establishment']",41.8670215,-87.9003778
