Name,Business Status,Address,Price Level,Rating,Total Ratings,Types,Latitude,Longitude
bp,OPERATIONAL,"1490 East Oakton Street, Des Plaines",Price information not available,No rating,No ratings,"['gas_station', 'car_wash', 'convenience_store', 'store', 'food', 'point_of_interest', 'establishment']",42.024731,-87.8863732
Walgreens,OPERATIONAL,"1858 East Oakton Street Ste 1, Des Plaines",2,2.8,78,"['drugstore', 'clothing_store', 'convenience_store', 'store', 'health', 'food', 'point_of_interest', 'establishment']",42.0247161,-87.87806789999999
Shell,OPERATIONAL,"1605 South River Road, Des Plaines",2,3.3,52,"['gas_station', 'atm', 'convenience_store', 'finance', 'store', 'restaurant', 'food', 'point_of_interest', 'establishment']",42.0242672,-87.8764988
Food mart,OPERATIONAL,"1605 South River Road, Des Plaines",Price information not available,5,1,"['convenience_store', 'gas_station', 'store', 'food', 'point_of_interest', 'establishment']",42.0243746,-87.8762878
Oakton Mart Inc,OPERATIONAL,"1605 South River Road, Des Plaines",Price information not available,No rating,No ratings,"['convenience_store', 'store', 'food', 'point_of_interest', 'establishment']",42.02432599999999,-87.876328
7-Eleven,OPERATIONAL,"976 North Northwest Highway, Park Ridge",1,2.8,23,"['convenience_store', 'liquor_store', 'cafe', 'restaurant', 'food', 'point_of_interest', 'store', 'establishment']",42.0247183,-87.8517561
7-Eleven,OPERATIONAL,"976 North Northwest Highway, Park Ridge",1,2.8,23,"['convenience_store', 'liquor_store', 'cafe', 'restaurant', 'food', 'point_of_interest', 'store', 'establishment']",42.0247183,-87.8517561
E Z Pantry,OPERATIONAL,"8208 West Oakton Street, Niles",Price information not available,4.5,8,"['convenience_store', 'grocery_or_supermarket', 'food', 'point_of_interest', 'store', 'establishment']",42.0261124,-87.8304486
Walgreens,OPERATIONAL,"8001 North Milwaukee Avenue, Niles",2,2.1,93,"['drugstore', 'convenience_store', 'clothing_store', 'health', 'store', 'food', 'point_of_interest', 'establishment']",42.0266028,-87.81375829999999
7-Eleven,OPERATIONAL,"7450 West Oakton Street, Niles",1,2.3,32,"['convenience_store', 'store', 'food', 'point_of_interest', 'establishment']",42.0264448,-87.8128725
Graham's Marketplace - Niles,OPERATIONAL,"7662 North Milwaukee Avenue, Niles",Price information not available,3.2,6,"['convenience_store', 'store', 'food', 'point_of_interest', 'establishment']",42.0204835,-87.8092776
E Z Pantry,OPERATIONAL,"8208 West Oakton Street, Niles",Price information not available,4.5,8,"['convenience_store', 'grocery_or_supermarket', 'store', 'food', 'point_of_interest', 'establishment']",42.0261124,-87.8304486
Walgreens,OPERATIONAL,"8001 North Milwaukee Avenue, Niles",2,2.1,93,"['drugstore', 'clothing_store', 'convenience_store', 'store', 'health', 'food', 'point_of_interest', 'establishment']",42.0266028,-87.81375829999999
Niles Pantry,OPERATIONAL,"7041 West Oakton Street, Niles",Price information not available,5,20,"['convenience_store', 'store', 'food', 'point_of_interest', 'establishment']",42.0261714,-87.80271669999999
Graham's Marketplace - Niles,OPERATIONAL,"7662 North Milwaukee Avenue, Niles",Price information not available,3.2,6,"['convenience_store', 'store', 'food', 'point_of_interest', 'establishment']",42.0204835,-87.8092776
7-Eleven,OPERATIONAL,"7450 West Oakton Street, Niles",1,2.3,32,"['convenience_store', 'store', 'food', 'point_of_interest', 'establishment']",42.0264448,-87.8128725
Niles Pantry,OPERATIONAL,"7041 West Oakton Street, Niles",Price information not available,5,20,"['convenience_store', 'food', 'point_of_interest', 'store', 'establishment']",42.0261714,-87.80271669999999
Marathon Gas,OPERATIONAL,"6000 Oakton Street, Morton Grove",Price information not available,1.8,5,"['gas_station', 'convenience_store', 'store', 'food', 'point_of_interest', 'establishment']",42.0266296,-87.7770559
Marathon Gas,OPERATIONAL,"6000 Oakton Street, Morton Grove",Price information not available,1.8,5,"['gas_station', 'convenience_store', 'food', 'point_of_interest', 'store', 'establishment']",42.0266296,-87.7770559
Walgreens,OPERATIONAL,"4850 Oakton Street, Skokie",2,2.7,80,"['drugstore', 'clothing_store', 'convenience_store', 'store', 'health', 'food', 'point_of_interest', 'establishment']",42.02639190000001,-87.7492626
Walgreens,OPERATIONAL,"4850 Oakton Street, Skokie",2,2.7,80,"['drugstore', 'convenience_store', 'clothing_store', 'health', 'food', 'point_of_interest', 'store', 'establishment']",42.02639190000001,-87.7492626
Kostner Korner,OPERATIONAL,"4356 West Howard Street, Skokie",Price information not available,4.3,21,"['convenience_store', 'food', 'point_of_interest', 'store', 'establishment']",42.0193394,-87.7377049
Marathon Gas,OPERATIONAL,"8001 Skokie Boulevard, Skokie",Price information not available,2.8,20,"['gas_station', 'convenience_store', 'food', 'point_of_interest', 'store', 'establishment']",42.0266224,-87.74667250000002
Hammurabi Market,OPERATIONAL,"4616 Oakton Street, Skokie",Price information not available,4.2,93,"['convenience_store', 'liquor_store', 'food', 'point_of_interest', 'store', 'establishment']",42.0263761,-87.7437151
Kostner Korner,OPERATIONAL,"4356 West Howard Street, Skokie",Price information not available,4.3,21,"['convenience_store', 'point_of_interest', 'food', 'store', 'establishment']",42.0193394,-87.7377049
7-Eleven,OPERATIONAL,"7950 North Crawford Avenue, Skokie",1,3.3,46,"['convenience_store', 'point_of_interest', 'food', 'store', 'establishment']",42.02593769999999,-87.72874739999999
Hammurabi Market,OPERATIONAL,"4616 Oakton Street, Skokie",Price information not available,4.2,93,"['liquor_store', 'convenience_store', 'point_of_interest', 'food', 'store', 'establishment']",42.0263761,-87.7437151
Marathon Gas,OPERATIONAL,"8001 Skokie Boulevard, Skokie",Price information not available,2.8,20,"['gas_station', 'convenience_store', 'point_of_interest', 'food', 'store', 'establishment']",42.0266224,-87.74667250000002
7-Eleven,OPERATIONAL,"7950 North Crawford Avenue, Skokie",1,3.3,46,"['convenience_store', 'store', 'food', 'point_of_interest', 'establishment']",42.02593769999999,-87.72874739999999
Shell,OPERATIONAL,"2494 Oakton Street, Evanston",2,3.7,106,"['gas_station', 'atm', 'car_wash', 'convenience_store', 'finance', 'store', 'restaurant', 'food', 'point_of_interest', 'establishment']",42.026089,-87.7083976
Shell,OPERATIONAL,"3301 Howard Street, Skokie",2,3.2,66,"['gas_station', 'atm', 'car_wash', 'convenience_store', 'finance', 'store', 'food', 'point_of_interest', 'establishment']",42.018738,-87.71162799999999
Walgreens,OPERATIONAL,"7510 North Western Avenue, Chicago",2,2.8,98,"['drugstore', 'convenience_store', 'clothing_store', 'point_of_interest', 'food', 'health', 'store', 'establishment']",42.0179797,-87.6908296
Shell,OPERATIONAL,"500 Dodge Avenue, Evanston",2,3.6,22,"['gas_station', 'atm', 'convenience_store', 'finance', 'point_of_interest', 'food', 'store', 'establishment']",42.026885,-87.6997371
Shell,OPERATIONAL,"2494 Oakton Street, Evanston",2,3.7,106,"['gas_station', 'car_wash', 'atm', 'convenience_store', 'restaurant', 'finance', 'point_of_interest', 'food', 'store', 'establishment']",42.026089,-87.7083976
CVS,OPERATIONAL,"101 Asbury Avenue, Evanston",Price information not available,3.6,117,"['drugstore', 'convenience_store', 'clothing_store', 'point_of_interest', 'food', 'health', 'store', 'establishment']",42.02035799999999,-87.6899622
Dollar General,OPERATIONAL,"2341 West Howard Street, Chicago",1,4.1,404,"['convenience_store', 'drugstore', 'grocery_or_supermarket', 'point_of_interest', 'food', 'health', 'store', 'establishment']",42.0193564,-87.68946439999999
Basil Food & Liquor,OPERATIONAL,"7446 North Western Avenue, Chicago",Price information not available,4.9,27,"['liquor_store', 'convenience_store', 'point_of_interest', 'food', 'store', 'establishment']",42.0172642,-87.6904804
Walgreens,OPERATIONAL,"7510 North Western Avenue, Chicago",2,2.8,98,"['drugstore', 'clothing_store', 'convenience_store', 'store', 'health', 'food', 'point_of_interest', 'establishment']",42.0179797,-87.6908296
CVS,OPERATIONAL,"101 Asbury Avenue, Evanston",Price information not available,3.6,117,"['drugstore', 'clothing_store', 'convenience_store', 'store', 'health', 'food', 'point_of_interest', 'establishment']",42.02035799999999,-87.6899622
Dollar General,OPERATIONAL,"2341 West Howard Street, Chicago",1,4.1,404,"['drugstore', 'grocery_or_supermarket', 'convenience_store', 'store', 'health', 'food', 'point_of_interest', 'establishment']",42.0193564,-87.68946439999999
Shell,OPERATIONAL,"101 Ridge Avenue, Evanston",2,4,75,"['gas_station', 'atm', 'convenience_store', 'finance', 'store', 'food', 'point_of_interest', 'establishment']",42.01966869999999,-87.6842866
Basil Food & Liquor,OPERATIONAL,"7446 North Western Avenue, Chicago",Price information not available,4.9,27,"['liquor_store', 'convenience_store', 'store', 'food', 'point_of_interest', 'establishment']",42.0172642,-87.6904804
J & S Food Mart,OPERATIONAL,"701 West Howard Street, Evanston",Price information not available,4.2,13,"['convenience_store', 'store', 'food', 'point_of_interest', 'establishment']",42.0195731,-87.6805783
H C Mini-Mart,OPERATIONAL,"555 West Howard Street, Evanston",Price information not available,5,1,"['convenience_store', 'atm', 'gas_station', 'finance', 'store', 'car_repair', 'food', 'point_of_interest', 'establishment']",42.01960019999999,-87.6773638
Walgreens,OPERATIONAL,"635 Chicago Avenue, Evanston",2,2.5,125,"['drugstore', 'convenience_store', 'clothing_store', 'point_of_interest', 'food', 'health', 'store', 'establishment']",42.0299346,-87.6781773
Walgreens,OPERATIONAL,"7410 North Clark Street, Chicago",2,2.4,181,"['drugstore', 'convenience_store', 'clothing_store', 'point_of_interest', 'food', 'health', 'store', 'establishment']",42.0164834,-87.6758069
Shell,OPERATIONAL,"101 Ridge Avenue, Evanston",2,4,75,"['gas_station', 'atm', 'convenience_store', 'finance', 'point_of_interest', 'food', 'store', 'establishment']",42.01966869999999,-87.6842866
Rogers Park Fruit Market,OPERATIONAL,"7401 North Clark Street, Chicago",Price information not available,4.3,659,"['supermarket', 'convenience_store', 'grocery_or_supermarket', 'point_of_interest', 'food', 'store', 'establishment']",42.016085,-87.6746474
H C Mini-Mart,OPERATIONAL,"555 West Howard Street, Evanston",Price information not available,5,1,"['convenience_store', 'atm', 'gas_station', 'finance', 'point_of_interest', 'car_repair', 'food', 'store', 'establishment']",42.01960019999999,-87.6773638
Howard Mini Mart,OPERATIONAL,"321 West Howard Street, Evanston",Price information not available,4.8,8,"['convenience_store', 'grocery_or_supermarket', 'point_of_interest', 'food', 'store', 'establishment']",42.01958570000001,-87.6740415
J & S Food Mart,OPERATIONAL,"701 West Howard Street, Evanston",Price information not available,4.2,13,"['convenience_store', 'point_of_interest', 'food', 'store', 'establishment']",42.0195731,-87.6805783
Around the Clock Food Store,OPERATIONAL,"1605 West Howard Street, Chicago",Price information not available,3.8,30,"['convenience_store', 'point_of_interest', 'food', 'store', 'establishment']",42.0192557,-87.6714604
Eddy's Food Mart,OPERATIONAL,"7575 North Rogers Avenue, Chicago",Price information not available,4.5,28,"['convenience_store', 'point_of_interest', 'food', 'store', 'establishment']",42.0190475,-87.6685993
bp,OPERATIONAL,"7550 North Sheridan Road, Chicago",Price information not available,3.4,14,"['gas_station', 'car_wash', 'convenience_store', 'point_of_interest', 'food', 'store', 'establishment']",42.0189447,-87.666412
East View Grocery,OPERATIONAL,"1501 West Jarvis Avenue, Chicago",Price information not available,3.1,14,"['grocery_or_supermarket', 'convenience_store', 'point_of_interest', 'food', 'store', 'establishment']",42.0158799,-87.66872029999999
bp,OPERATIONAL,"7550 North Sheridan Road, Chicago",Price information not available,3.4,14,"['gas_station', 'car_wash', 'convenience_store', 'point_of_interest', 'food', 'store', 'establishment']",42.0189447,-87.666412
Eddy's Food Mart,OPERATIONAL,"7575 North Rogers Avenue, Chicago",Price information not available,4.5,28,"['convenience_store', 'point_of_interest', 'food', 'store', 'establishment']",42.0190475,-87.6685993
East View Grocery,OPERATIONAL,"1501 West Jarvis Avenue, Chicago",Price information not available,3.1,14,"['grocery_or_supermarket', 'convenience_store', 'point_of_interest', 'food', 'store', 'establishment']",42.0158799,-87.66872029999999
Around the Clock Food Store,OPERATIONAL,"1605 West Howard Street, Chicago",Price information not available,3.8,30,"['convenience_store', 'point_of_interest', 'food', 'store', 'establishment']",42.0192557,-87.6714604
Howard Mini Mart,OPERATIONAL,"321 West Howard Street, Evanston",Price information not available,4.8,8,"['convenience_store', 'grocery_or_supermarket', 'point_of_interest', 'food', 'store', 'establishment']",42.01958570000001,-87.6740415
Walgreens,OPERATIONAL,"13501 South Cicero Avenue, Crestwood",2,3,55,"['drugstore', 'convenience_store', 'clothing_store', 'health', 'food', 'point_of_interest', 'store', 'establishment']",41.64674519999999,-87.737121
Walgreens,OPERATIONAL,"13501 South Cicero Avenue, Crestwood",2,3,55,"['drugstore', 'convenience_store', 'clothing_store', 'point_of_interest', 'food', 'health', 'store', 'establishment']",41.64674519999999,-87.737121
Dollar General,OPERATIONAL,"13845 South Claire Boulevard, Robbins",Price information not available,2.7,3,"['convenience_store', 'grocery_or_supermarket', 'drugstore', 'health', 'store', 'food', 'point_of_interest', 'establishment']",41.64076490000001,-87.7040782
Dollar General,OPERATIONAL,"13845 South Claire Boulevard, Robbins",Price information not available,2.7,3,"['drugstore', 'grocery_or_supermarket', 'convenience_store', 'store', 'health', 'food', 'point_of_interest', 'establishment']",41.64076490000001,-87.7040782
Jewel-Osco Pharmacy,OPERATIONAL,"9650 West 131st Street, Palos Park",2,4.5,11,"['pharmacy', 'drugstore', 'health', 'point_of_interest', 'store', 'establishment']",41.6535093,-87.8562805
Walgreens,OPERATIONAL,"13023 LaGrange Road, Palos Park",2,3.2,14,"['drugstore', 'convenience_store', 'clothing_store', 'point_of_interest', 'food', 'health', 'store', 'establishment']",41.6537849,-87.8532168
Jewel-Osco Pharmacy,OPERATIONAL,"9650 West 131st Street, Palos Park",2,4.5,11,"['pharmacy', 'drugstore', 'point_of_interest', 'health', 'store', 'establishment']",41.6535093,-87.8562805
Walgreens,OPERATIONAL,"13023 LaGrange Road, Palos Park",2,3.2,14,"['drugstore', 'clothing_store', 'convenience_store', 'store', 'health', 'food', 'point_of_interest', 'establishment']",41.6537849,-87.8532168
Jewel-Osco Pharmacy,OPERATIONAL,"12803 South Harlem Avenue, Palos Heights",2,3.2,24,"['pharmacy', 'drugstore', 'health', 'point_of_interest', 'store', 'establishment']",41.6590466,-87.79468159999999
Walgreens,OPERATIONAL,"13501 South Cicero Avenue, Crestwood",2,3,55,"['drugstore', 'clothing_store', 'convenience_store', 'store', 'health', 'food', 'point_of_interest', 'establishment']",41.64674519999999,-87.737121
Walgreens,OPERATIONAL,"12854 South Ashland Avenue, Calumet Park",2,2.4,121,"['drugstore', 'convenience_store', 'clothing_store', 'health', 'store', 'food', 'point_of_interest', 'establishment']",41.658938,-87.661323
Walgreens,OPERATIONAL,"12854 South Ashland Avenue, Calumet Park",2,2.4,121,"['drugstore', 'clothing_store', 'convenience_store', 'store', 'health', 'food', 'point_of_interest', 'establishment']",41.658938,-87.661323
Walgreens,OPERATIONAL,"13023 LaGrange Road, Palos Park",2,3.2,14,"['drugstore', 'clothing_store', 'convenience_store', 'store', 'health', 'food', 'point_of_interest', 'establishment']",41.6537849,-87.8532168
Jewel-Osco Pharmacy,OPERATIONAL,"12803 South Harlem Avenue, Palos Heights",2,3.2,24,"['pharmacy', 'drugstore', 'health', 'store', 'point_of_interest', 'establishment']",41.6590466,-87.79468159999999
Walgreens,OPERATIONAL,"12659 South Ridgeland Avenue, Palos Heights",2,3.5,42,"['drugstore', 'convenience_store', 'clothing_store', 'point_of_interest', 'food', 'health', 'store', 'establishment']",41.6618181,-87.777042
Jewel-Osco Pharmacy,OPERATIONAL,"12803 South Harlem Avenue, Palos Heights",2,3.2,24,"['pharmacy', 'drugstore', 'point_of_interest', 'health', 'store', 'establishment']",41.6590466,-87.79468159999999
Walgreens,OPERATIONAL,"12659 South Ridgeland Avenue, Palos Heights",2,3.5,42,"['drugstore', 'convenience_store', 'clothing_store', 'health', 'store', 'food', 'point_of_interest', 'establishment']",41.6618181,-87.777042
Walgreens,OPERATIONAL,"12290 South Pulaski Road, Alsip",2,2.9,101,"['drugstore', 'convenience_store', 'clothing_store', 'point_of_interest', 'food', 'health', 'store', 'establishment']",41.670156,-87.72036779999999
Walgreens,OPERATIONAL,"12854 South Ashland Avenue, Calumet Park",2,2.4,121,"['drugstore', 'convenience_store', 'clothing_store', 'health', 'store', 'food', 'point_of_interest', 'establishment']",41.658938,-87.661323
Dollar General,OPERATIONAL,"12635 South Halsted Street, Chicago",1,3.8,528,"['convenience_store', 'drugstore', 'grocery_or_supermarket', 'health', 'food', 'point_of_interest', 'store', 'establishment']",41.6637948,-87.641089
Walgreens,OPERATIONAL,"12854 South Ashland Avenue, Calumet Park",2,2.4,121,"['drugstore', 'convenience_store', 'clothing_store', 'health', 'food', 'point_of_interest', 'store', 'establishment']",41.658938,-87.661323
Dollar General,OPERATIONAL,"12635 South Halsted Street, Chicago",1,3.8,528,"['convenience_store', 'drugstore', 'grocery_or_supermarket', 'health', 'food', 'point_of_interest', 'store', 'establishment']",41.6637948,-87.641089
CVS,OPERATIONAL,"11859 Southwest Highway, Palos Heights",Price information not available,3.5,48,"['drugstore', 'liquor_store', 'convenience_store', 'clothing_store', 'point_of_interest', 'food', 'health', 'store', 'establishment']",41.67545329999999,-87.81482670000001
Hills Drugs,OPERATIONAL,"7600 West College Drive SUITE 1, Palos Heights",Price information not available,5,21,"['pharmacy', 'drugstore', 'store', 'health', 'point_of_interest', 'establishment']",41.6756276,-87.8076069
CVS,OPERATIONAL,"11859 Southwest Highway, Palos Heights",Price information not available,3.5,48,"['drugstore', 'clothing_store', 'convenience_store', 'liquor_store', 'store', 'health', 'food', 'point_of_interest', 'establishment']",41.67545329999999,-87.81482670000001
Walgreens,OPERATIONAL,"12290 South Pulaski Road, Alsip",2,2.9,101,"['drugstore', 'clothing_store', 'convenience_store', 'store', 'health', 'food', 'point_of_interest', 'establishment']",41.670156,-87.72036779999999
Jewel-Osco Pharmacy,OPERATIONAL,"12003 South Pulaski Road, Alsip",2,4.6,9,"['pharmacy', 'drugstore', 'store', 'health', 'point_of_interest', 'establishment']",41.67430700000001,-87.7180935
Walgreens,OPERATIONAL,"12290 South Pulaski Road, Alsip",2,2.9,101,"['drugstore', 'clothing_store', 'convenience_store', 'store', 'health', 'food', 'point_of_interest', 'establishment']",41.670156,-87.72036779999999
Jewel-Osco Pharmacy,OPERATIONAL,"12003 South Pulaski Road, Alsip",2,4.6,9,"['pharmacy', 'drugstore', 'store', 'health', 'point_of_interest', 'establishment']",41.67430700000001,-87.7180935
Walgreens,OPERATIONAL,"11833 South Western Avenue, Chicago",2,3.2,76,"['drugstore', 'convenience_store', 'clothing_store', 'health', 'food', 'point_of_interest', 'store', 'establishment']",41.6779504,-87.68032099999999
Walgreens,OPERATIONAL,"11833 South Western Avenue, Chicago",2,3.2,76,"['drugstore', 'convenience_store', 'clothing_store', 'point_of_interest', 'food', 'health', 'store', 'establishment']",41.6779504,-87.68032099999999
Jewel-Osco Pharmacy,OPERATIONAL,"11730 South Marshfield Avenue, Chicago",2,4.6,21,"['pharmacy', 'drugstore', 'health', 'store', 'point_of_interest', 'establishment']",41.67988920000001,-87.66443579999999
Dollar General,OPERATIONAL,"12635 South Halsted Street, Chicago",1,3.8,528,"['drugstore', 'grocery_or_supermarket', 'convenience_store', 'store', 'health', 'food', 'point_of_interest', 'establishment']",41.6637948,-87.641089
CVS,OPERATIONAL,"11859 Southwest Highway, Palos Heights",Price information not available,3.5,48,"['drugstore', 'convenience_store', 'liquor_store', 'clothing_store', 'health', 'food', 'point_of_interest', 'store', 'establishment']",41.67545329999999,-87.81482670000001
Hills Drugs,OPERATIONAL,"7600 West College Drive SUITE 1, Palos Heights",Price information not available,5,21,"['pharmacy', 'drugstore', 'store', 'health', 'point_of_interest', 'establishment']",41.6756276,-87.8076069
CVS,OPERATIONAL,"11859 Southwest Highway, Palos Heights",Price information not available,3.5,48,"['drugstore', 'clothing_store', 'convenience_store', 'liquor_store', 'store', 'health', 'food', 'point_of_interest', 'establishment']",41.67545329999999,-87.81482670000001
Jewel-Osco Pharmacy,OPERATIONAL,"12003 South Pulaski Road, Alsip",2,4.6,9,"['pharmacy', 'drugstore', 'store', 'health', 'point_of_interest', 'establishment']",41.67430700000001,-87.7180935
Jewel-Osco Pharmacy,OPERATIONAL,"3243 West 115th Street, Merrionette Park",2,4.3,12,"['pharmacy', 'drugstore', 'health', 'point_of_interest', 'store', 'establishment']",41.68307269999999,-87.7023286
Jewel-Osco Pharmacy,OPERATIONAL,"12003 South Pulaski Road, Alsip",2,4.6,9,"['pharmacy', 'drugstore', 'health', 'point_of_interest', 'store', 'establishment']",41.67430700000001,-87.7180935
Jewel-Osco Pharmacy,OPERATIONAL,"3243 West 115th Street, Merrionette Park",2,4.3,12,"['pharmacy', 'drugstore', 'health', 'point_of_interest', 'store', 'establishment']",41.68307269999999,-87.7023286
Walgreens,OPERATIONAL,"11833 South Western Avenue, Chicago",2,3.2,76,"['drugstore', 'clothing_store', 'convenience_store', 'store', 'health', 'food', 'point_of_interest', 'establishment']",41.6779504,-87.68032099999999
Walgreens,OPERATIONAL,"11833 South Western Avenue, Chicago",2,3.2,76,"['drugstore', 'convenience_store', 'clothing_store', 'health', 'food', 'point_of_interest', 'store', 'establishment']",41.6779504,-87.68032099999999
Jewel-Osco Pharmacy,OPERATIONAL,"11730 South Marshfield Avenue, Chicago",2,4.6,21,"['pharmacy', 'drugstore', 'health', 'point_of_interest', 'store', 'establishment']",41.67988920000001,-87.66443579999999
Jewel-Osco Pharmacy,OPERATIONAL,"11730 South Marshfield Avenue, Chicago",2,4.6,21,"['pharmacy', 'drugstore', 'point_of_interest', 'health', 'store', 'establishment']",41.67988920000001,-87.66443579999999
Walgreens,OPERATIONAL,"11801 South Avenue O, Chicago",2,2.3,94,"['drugstore', 'convenience_store', 'clothing_store', 'health', 'food', 'point_of_interest', 'store', 'establishment']",41.68083,-87.5391891
Walgreens,OPERATIONAL,"11801 South Avenue O, Chicago",2,2.3,94,"['drugstore', 'convenience_store', 'clothing_store', 'health', 'store', 'food', 'point_of_interest', 'establishment']",41.68083,-87.5391891
Walgreens,OPERATIONAL,"11053 Southwest Highway, Palos Hills",2,3,42,"['drugstore', 'convenience_store', 'clothing_store', 'health', 'food', 'point_of_interest', 'store', 'establishment']",41.69014349999999,-87.80887659999999
Walgreens,OPERATIONAL,"11053 Southwest Highway, Palos Hills",2,3,42,"['drugstore', 'clothing_store', 'convenience_store', 'store', 'health', 'food', 'point_of_interest', 'establishment']",41.69014349999999,-87.80887659999999
CVS,OPERATIONAL,"6748 West 111th Street, Worth",Price information not available,3.6,72,"['drugstore', 'clothing_store', 'convenience_store', 'liquor_store', 'store', 'health', 'food', 'point_of_interest', 'establishment']",41.6905778,-87.78746989999999
Walgreens,OPERATIONAL,"6430 West 111th Street, Worth",2,3.7,69,"['drugstore', 'convenience_store', 'clothing_store', 'point_of_interest', 'food', 'health', 'store', 'establishment']",41.6907143,-87.77943090000001
CVS,OPERATIONAL,"6748 West 111th Street, Worth",Price information not available,3.6,72,"['drugstore', 'liquor_store', 'convenience_store', 'clothing_store', 'point_of_interest', 'food', 'health', 'store', 'establishment']",41.6905778,-87.78746989999999
Walgreens,OPERATIONAL,"6430 West 111th Street, Worth",2,3.7,69,"['drugstore', 'clothing_store', 'convenience_store', 'store', 'health', 'food', 'point_of_interest', 'establishment']",41.6907143,-87.77943090000001
Mariano's Pharmacy,OPERATIONAL,"11000 South Cicero Avenue, Oak Lawn",Price information not available,4.2,18,"['pharmacy', 'drugstore', 'health', 'point_of_interest', 'store', 'establishment']",41.693152,-87.7416885
Mariano's Pharmacy,OPERATIONAL,"11000 South Cicero Avenue, Oak Lawn",Price information not available,4.2,18,"['pharmacy', 'drugstore', 'point_of_interest', 'health', 'store', 'establishment']",41.693152,-87.7416885
Walgreens,OPERATIONAL,"3220 West 111th Street, Chicago",2,2.8,54,"['drugstore', 'clothing_store', 'convenience_store', 'store', 'health', 'food', 'point_of_interest', 'establishment']",41.6919487,-87.7019857
Walgreens,OPERATIONAL,"3220 West 111th Street, Chicago",2,2.8,54,"['drugstore', 'convenience_store', 'clothing_store', 'health', 'food', 'point_of_interest', 'store', 'establishment']",41.6919487,-87.7019857
Jewel-Osco Pharmacy,OPERATIONAL,"3243 West 115th Street, Merrionette Park",2,4.3,12,"['pharmacy', 'drugstore', 'health', 'point_of_interest', 'store', 'establishment']",41.68307269999999,-87.7023286
Dollar General,OPERATIONAL,"11040 South Michigan Avenue, Chicago",1,3.7,289,"['convenience_store', 'grocery_or_supermarket', 'drugstore', 'health', 'store', 'food', 'point_of_interest', 'establishment']",41.69304839999999,-87.6212662
Dollar General,OPERATIONAL,"11040 South Michigan Avenue, Chicago",1,3.7,289,"['drugstore', 'grocery_or_supermarket', 'convenience_store', 'store', 'health', 'food', 'point_of_interest', 'establishment']",41.69304839999999,-87.6212662
Walgreens,OPERATIONAL,"11053 Southwest Highway, Palos Hills",2,3,42,"['drugstore', 'convenience_store', 'clothing_store', 'health', 'store', 'food', 'point_of_interest', 'establishment']",41.69014349999999,-87.80887659999999
Walgreens,OPERATIONAL,"6430 West 111th Street, Worth",2,3.7,69,"['drugstore', 'clothing_store', 'convenience_store', 'store', 'health', 'food', 'point_of_interest', 'establishment']",41.6907143,-87.77943090000001
CVS,OPERATIONAL,"6748 West 111th Street, Worth",Price information not available,3.6,72,"['drugstore', 'clothing_store', 'convenience_store', 'liquor_store', 'store', 'health', 'food', 'point_of_interest', 'establishment']",41.6905778,-87.78746989999999
Mariano's Pharmacy,OPERATIONAL,"11000 South Cicero Avenue, Oak Lawn",Price information not available,4.2,18,"['pharmacy', 'drugstore', 'point_of_interest', 'health', 'store', 'establishment']",41.693152,-87.7416885
Walgreens,OPERATIONAL,"10639 South Cicero Avenue, Oak Lawn",2,2.4,107,"['drugstore', 'convenience_store', 'clothing_store', 'point_of_interest', 'food', 'health', 'store', 'establishment']",41.6984684,-87.7392716
Mariano's Pharmacy,OPERATIONAL,"11000 South Cicero Avenue, Oak Lawn",Price information not available,4.2,18,"['pharmacy', 'drugstore', 'point_of_interest', 'health', 'store', 'establishment']",41.693152,-87.7416885
Walgreens,OPERATIONAL,"10639 South Cicero Avenue, Oak Lawn",2,2.4,107,"['drugstore', 'convenience_store', 'clothing_store', 'point_of_interest', 'food', 'health', 'store', 'establishment']",41.6984684,-87.7392716
Jewel-Osco Pharmacy,OPERATIONAL,"4650 West 103rd Street, Oak Lawn",2,3.6,24,"['pharmacy', 'drugstore', 'point_of_interest', 'health', 'store', 'establishment']",41.7065147,-87.7375723
Crescent Pharmacy #2,OPERATIONAL,"4647 West 103rd Street Suite 1LA, Oak Lawn",Price information not available,No rating,No ratings,"['pharmacy', 'drugstore', 'point_of_interest', 'health', 'store', 'establishment']",41.70527500000001,-87.7371531
CVS,OPERATIONAL,"3951 West 103rd Street, Chicago",Price information not available,2.6,115,"['drugstore', 'convenience_store', 'liquor_store', 'clothing_store', 'health', 'store', 'food', 'point_of_interest', 'establishment']",41.7053701,-87.72026319999999
Walgreens,OPERATIONAL,"3220 West 111th Street, Chicago",2,2.8,54,"['drugstore', 'convenience_store', 'clothing_store', 'point_of_interest', 'food', 'health', 'store', 'establishment']",41.6919487,-87.7019857
Walgreens,OPERATIONAL,"2345 West 103rd Street, Chicago",2,3,46,"['drugstore', 'convenience_store', 'clothing_store', 'point_of_interest', 'food', 'health', 'store', 'establishment']",41.70613900000001,-87.68077029999999
Dollar General,OPERATIONAL,"11040 South Michigan Avenue, Chicago",1,3.7,289,"['convenience_store', 'drugstore', 'grocery_or_supermarket', 'point_of_interest', 'food', 'health', 'store', 'establishment']",41.69304839999999,-87.6212662
Dollar General,OPERATIONAL,"11040 South Michigan Avenue, Chicago",1,3.7,289,"['convenience_store', 'drugstore', 'grocery_or_supermarket', 'health', 'food', 'point_of_interest', 'store', 'establishment']",41.69304839999999,-87.6212662
