El Azteca, OPERATIONAL, 4158 West Armitage Avenue, Chicago, 2, 4.3, 588, 41.917293, -87.73122359999999
Pazzi Di Pizza Elmhurst, OPERATIONAL, 105 South York Street, Elmhurst, 2, 4.6, 723, 41.8989588, -87.9398523
Farmer's Fridge, OPERATIONAL, Located inside the Damen Pink Line Station past the turnstiles, 2010 South Damen Avenue, Chicago, Price information not available, No rating, No ratings, 41.85453, -87.67617
Tub Tim Thai Restaurant, OPERATIONAL, 4927 Oakton Street, Skokie, 2, 4.3, 203, 42.02609169999999, -87.7511719
Rosebud Steakhouse - Chicago, OPERATIONAL, 192 East Walton Street, Chicago, 3, 4.6, 970, 41.9002459, -87.62213709999999
Subway, OPERATIONAL, 9282 West Irving Park Road, Schiller Park, 1, 3.1, 65, 41.9542791, -87.8593633
Nablus Sweets حلويات نابلس, OPERATIONAL, 8320 South Harlem Avenue, Bridgeview, 2, 4.2, 266, 41.74047100000001, -87.800286
Dunkin', OPERATIONAL, 12807 South Harlem Avenue, Palos Heights, 1, 3.9, 207, 41.6588126, -87.79562229999999
Just Like Mama's Restaurant & Event Space, OPERATIONAL, 1200 South 17th Avenue, Maywood, Price information not available, 4.3, 172, 41.8767496, -87.8537861
Papa Johns Pizza, OPERATIONAL, 7856 Cicero Avenue, Burbank, 1, 3.5, 354, 41.7494971, -87.7421832
Pantera Superfoods, CLOSED_TEMPORARILY, 6413 North Kinzua Avenue, Chicago, 2, 4.9, 100, 41.99796250000001, -87.765046
Mando, OPERATIONAL, Western Avenue, Chicago, Price information not available, No rating, No ratings, 41.67629679999999, -87.68060659999999
Sip & Savor | 47th Street - Rosenwald, OPERATIONAL, 78 East 47th Street, Chicago, 1, 4.9, 456, 41.8093768, -87.62306389999999
Bonci Pizza, OPERATIONAL, 1855 West Diversey Parkway, Chicago, 2, 4.6, 121, 41.9321162, -87.6753619
IHOP, OPERATIONAL, 100 South Mannheim Road, Hillside, 1, 3.8, 1404, 41.86687939999999, -87.88320859999999
Food Market La Chiquita & Taqueria La Chiquita, OPERATIONAL, 3555 West 26th Street, Chicago, Price information not available, 4.1, 1091, 41.8441415, -87.7146099
Sara & Lee's, CLOSED_TEMPORARILY, 5535 West Chicago Avenue, Chicago, 1, 4.1, 87, 41.8947643, -87.7650405
CheSa’s Bistro & Bar Chicago, OPERATIONAL, 3235 West Addison Street Suite C, Chicago, 2, 4.3, 357, 41.94610299999999, -87.70954510000001
Hearty Cafe Pancake House, OPERATIONAL, 9623 South Western Avenue, Chicago, 1, 4.2, 1225, 41.7182851, -87.6815585
S.K.Y. 2.0, OPERATIONAL, 2300 North Lincoln Park West, Chicago, Price information not available, No rating, No ratings, 41.924216, -87.6370405
Doughboy's Chicago, OPERATIONAL, 352 East 71st Street, Chicago, 1, 4.2, 77, 41.7658537, -87.61633429999999
Krispy Kreme, OPERATIONAL, 9150 South Western Avenue, Evergreen Park, 1, 4.2, 1867, 41.7276979, -87.68291029999999
Pizza Hut Express, OPERATIONAL, 1940 West 33rd Street, Chicago, 1, 3.2, 21, 41.8359756, -87.6743698
Yolanda's Restaurant, OPERATIONAL, 3058 South Central Park Avenue, Chicago, 2, 4.1, 529, 41.8371968, -87.7149292
La Amistad Restaurant, OPERATIONAL, 1914 West Montrose Avenue #647, Chicago, 1, 4.3, 287, 41.96164659999999, -87.6766375
Mariscos El Kora, OPERATIONAL, 5207 South Archer Avenue, Chicago, 2, 4.4, 2157, 41.79968330000001, -87.7347779
Alexander's Breakfast & Lunch Skokie, OPERATIONAL, 5025 Oakton Street, Skokie, 2, 4.4, 1278, 42.0260855, -87.7534391
Ta'golazo, OPERATIONAL, 2247 East 71st Street, Chicago, 1, 3.8, 334, 41.7659777, -87.5694853
Frontera Grill, OPERATIONAL, 445 North Clark Street, Chicago, 2, 4.4, 3080, 41.89052059999999, -87.6308469
Sinfonia Del Mar, OPERATIONAL, 2227 South Laramie Avenue, Cicero, 1, 4.1, 813, 41.8500767, -87.7537885
Dunkin', OPERATIONAL, 4851 West Belmont Avenue, Chicago, 1, 3.8, 449, 41.9386752, -87.74888729999999
Domino's Pizza, OPERATIONAL, 8357 South Cottage Grove Avenue, Chicago, 1, 3.8, 63, 41.742415, -87.60448799999999
Michaels Pancake House Riverside, OPERATIONAL, 25 East Burlington Street, Riverside, 1, 4.5, 174, 41.82815869999999, -87.81845539999999
Culver’s, OPERATIONAL, 4347 West Chicago Avenue, Chicago, 1, 3.8, 265, 41.8950384, -87.7352141
Club Alegria Nutricion, OPERATIONAL, 4830 West Fullerton Avenue, Chicago, Price information not available, 3.5, 2, 41.9244655, -87.7476224
Great China House, OPERATIONAL, 2013 West 23rd Street #2001, Chicago, 2, 4.3, 63, 41.8502754, -87.6759833
Ninja Sushi & Thai, OPERATIONAL, 3946 North Central Avenue, Chicago, 2, 4.4, 359, 41.9527328, -87.7671306
Dell Rhea's Chicken Basket, OPERATIONAL, 645 Joliet Road, Willowbrook, 2, 4.5, 3193, 41.745566, -87.939224
Dukat Traditional Balkan Food, OPERATIONAL, 7847 Ogden Avenue, Lyons, 2, 4.7, 101, 41.81974530000001, -87.8175541
Margarita's Pizzeria II, OPERATIONAL, 346 East 75th Street, Chicago, 1, 3.6, 931, 41.758622, -87.6163997
Granny-B's, OPERATIONAL, 2632 West 71st Street, Chicago, 1, 4.2, 236, 41.7647044, -87.68953719999999
Kid's Warehouse, OPERATIONAL, 7631 North Caldwell Avenue, Niles, Price information not available, 5, 1, 42.01947429999999, -87.79032219999999
El Molino Restaurant, OPERATIONAL, 3945 West 31st Street, Chicago, 1, 4, 544, 41.8368095, -87.7235611
MOMTY’S GRILL, OPERATIONAL, 8307 South King Drive, Chicago, Price information not available, 3.9, 23, 41.7435336, -87.6143927
Amor y Tequila, OPERATIONAL, 2118 West Roscoe Street, Chicago, 1, 4.5, 223, 41.9433871, -87.6818115
Rosati's Pizza, OPERATIONAL, 3603 North Western Avenue, Chicago, 2, 4, 132, 41.94703190000001, -87.68780489999999
Pop's Place Fast Food, OPERATIONAL, 8418 Grand Avenue, River Grove, Price information not available, 4.5, 257, 41.929155, -87.83619
El Pollo Real, OPERATIONAL, 6330 South Pulaski Road, Chicago, Price information not available, 4.4, 195, 41.7777459, -87.7230105
Room 500, OPERATIONAL, 1725 West Harrison Street ste 500, Chicago, 1, 5, 1, 41.8735436, -87.6703863
Dunkin', OPERATIONAL, 8007 Ogden Avenue, Lyons, 1, 3.5, 241, 41.81918809999999, -87.82126919999999
Ora, OPERATIONAL, 5701 North Clark Street, Chicago, 2, 4.7, 407, 41.98554829999999, -87.6688552
Joey's Red Hots, OPERATIONAL, 11500 South Western Avenue, Chicago, 1, 4.3, 1699, 41.68417030000001, -87.6813426
KFC, OPERATIONAL, 4200 West 55th Street, Chicago, 1, 3.2, 584, 41.7933524, -87.7284835
Tamales garibay, OPERATIONAL, 601 East Grand Avenue, Chicago, Price information not available, No rating, No ratings, 41.8912349, -87.60129219999999
Coach's Bar & Grill, OPERATIONAL, 6169 North Northwest Highway, Chicago, 2, 4.5, 121, 41.9939402, -87.8014694
Subway, OPERATIONAL, 5539 Saint Charles Road, Berkeley, 1, 3.3, 63, 41.8888909, -87.90675809999999
Potbelly Sandwich Shop, OPERATIONAL, 959 West Diversey Parkway, Chicago, 1, 3.9, 304, 41.9323034, -87.653672
Dunkin', OPERATIONAL, 11843 South Pulaski Road, Alsip, 1, 3.9, 307, 41.6775439, -87.7193446
BIG & littles Restaurant, OPERATIONAL, Midway International Airport, South Cicero Avenue, Chicago, 2, 2.3, 101, 41.7872778, -87.74470099999999
Anita's Healthy Spot, OPERATIONAL, 6232 Cermak Road Unit R, Berwyn, Price information not available, 5, 21, 41.8509669, -87.78028309999999
Nori Sushi At Edgewater, OPERATIONAL, 1235 West Devon Avenue, Chicago, 2, 4.3, 487, 41.9980194, -87.6621052
POZOLERIA IGUALA #1, OPERATIONAL, 3835 West Fullerton Avenue, Chicago, 2, 4.3, 509, 41.9243284, -87.7232628
KFC, OPERATIONAL, 7445 South Stony Island Avenue, Chicago, 1, 3.6, 858, 41.7592688, -87.5854743
Hoe Toy Chop Suey, OPERATIONAL, 8559 South Stony Island Avenue, Chicago, 1, 3.7, 707, 41.7389295, -87.5849586
Dunkin', OPERATIONAL, 13029 LaGrange Road, Palos Park, 1, 3.7, 212, 41.6533326, -87.8531177
Cinnaholic, OPERATIONAL, 1254 South Canal Street, Chicago, Price information not available, 4.4, 35, 41.8656521, -87.6402105
Delia's Kitchen, CLOSED_TEMPORARILY, 1034 Lake Street, Oak Park, 1, 4.5, 705, 41.888787, -87.801876
Pasta Al Gusto, OPERATIONAL, 1955 West Belmont Avenue, Chicago, 1, 4.5, 304, 41.9393926, -87.6780496
El Taconazo RODO, OPERATIONAL, 2307 West Lake Street, Melrose Park, 2, 3.8, 334, 41.8946978, -87.862028
The Wrap & Roll Cafe, OPERATIONAL, 1141 South Western Avenue, Chicago, 2, 4.1, 115, 41.86721399999999, -87.6857217
Munch Bros., CLOSED_TEMPORARILY, 3217 West Bryn Mawr Avenue suite 103, Chicago, Price information not available, 5, 13, 41.9829355, -87.7096524
Taco Pros - Mexican Cocina (Franklin Park), OPERATIONAL, 2830 North Mannheim Road, Franklin Park, 1, 4.6, 143, 41.9311005, -87.88527230000001
Popeyes Louisiana Kitchen, OPERATIONAL, 511 West Irving Park Road, Bensenville, 1, 3.6, 904, 41.96122269999999, -87.9472083
Slice Express, OPERATIONAL, 5777 North Ridge Avenue, Chicago, 1, 5, 43, 41.9871887, -87.6655569
ZENSHI Handcrafted Sushi, OPERATIONAL, 4250 North Lincoln Avenue, Chicago, Price information not available, No rating, No ratings, 41.9585044, -87.6824383
Enoteca Roma, OPERATIONAL, 2146 West Division Street, Chicago, 2, 4.5, 325, 41.90331799999999, -87.681584
Jimmy John's, OPERATIONAL, 2336 West Lawrence Avenue, Chicago, 1, 3.3, 85, 41.9688001, -87.6880348
Taco Pros - Mexican Cocina (Taylor St), OPERATIONAL, 2200 West Taylor Street, Chicago, 1, 4.6, 396, 41.8692462, -87.68137329999999
Ben's Bar-Be-Cue, OPERATIONAL, 5931 West North Avenue, Chicago, 2, 3.9, 555, 41.90904, -87.7745545
Pastores Brunch, OPERATIONAL, 4661 North Lincoln Avenue, Chicago, 1, 4.7, 358, 41.9665667, -87.6869354
Lucido's Tacos, OPERATIONAL, 4147 West 26th Street, Chicago, 2, 4.6, 157, 41.8440581, -87.7288001
Fresh Market on the Go, OPERATIONAL, Terminal 1, 10000 West Balmoral Avenue, Chicago, 1, 3.6, 116, 41.9799243, -87.9098915
El Sombrero, OPERATIONAL, 5220 South Pulaski Road, Chicago, Price information not available, 4.4, 64, 41.79834, -87.7248037
Michael's Beef House, OPERATIONAL, 6747 West North Avenue, Oak Park, 1, 4.2, 736, 41.908606, -87.794716
Innjoy, OPERATIONAL, 2051 West Division Street, Chicago, 1, 4.3, 458, 41.9029882, -87.6792612
Dunkin', OPERATIONAL, 4644 West Diversey Avenue, Chicago, 1, 3.8, 205, 41.9319668, -87.743758
Popeyes Louisiana Kitchen, OPERATIONAL, 2035 North Mannheim Road, Melrose Park, 1, 3.5, 1495, 41.9131294, -87.88353910000001
Dunkin', OPERATIONAL, 5454 South State Street, Chicago, 1, 3.5, 556, 41.7948283, -87.62613859999999
Hernandez Burrito Station, OPERATIONAL, 2750 West 111th Street #1832, Chicago, 2, 4, 251, 41.692065, -87.6903828
Xocoatl Churros, OPERATIONAL, 2214 South Wolcott Avenue Near, Chicago, Price information not available, 4.4, 5, 41.8516693, -87.6735796
McDonald's, OPERATIONAL, 8611 South Harlem Avenue, Bridgeview, 1, 3.6, 1341, 41.7343035, -87.7983775
Philly Sub, OPERATIONAL, 1914 East 79th Street, Chicago, 1, 4.1, 132, 41.7518129, -87.57776
Wolfgang Puck, OPERATIONAL, West Balmoral Avenue, Chicago, 3, 2.8, 38, 41.9746002, -87.8976531
Burp Restaurant and Catering, OPERATIONAL, 154 West 95th Street, Chicago, 2, 4.9, 175, 41.7219012, -87.62838149999999
Berry Bliss Açaí Bowls & More, CLOSED_TEMPORARILY, 1516 West Taylor Street, Chicago, 1, 4.6, 9, 41.8695102, -87.6649024
Gino's North, OPERATIONAL, 1111 West Granville Avenue, Chicago, 2, 4.3, 332, 41.9944038, -87.6589355
Sharks Fish and Chicken, OPERATIONAL, 2139 South State Street, Chicago, 1, 3.7, 460, 41.8532276, -87.6268499
Sharks Fish & Chicken, OPERATIONAL, 400 East 87th Street, Chicago, 2, 4.1, 261, 41.7367789, -87.614139
Dunkin', OPERATIONAL, 1244 North Ashland Avenue, Chicago, 1, 3.6, 327, 41.9051416, -87.6677709
Tiffany's Restaurant Cafe, OPERATIONAL, 2179 East Touhy Avenue, Des Plaines, 1, 4.3, 1154, 42.0097447, -87.8699764
Dunkin', OPERATIONAL, 6100 South Western Avenue, Chicago, 1, 3.8, 513, 41.7826371, -87.6840845
Taquizas Valdez, OPERATIONAL, 3038 West Irving Park Road, Chicago, Price information not available, 4.9, 36, 41.9541494, -87.70465209999999
D'Cuba Restaurant, OPERATIONAL, 5653 West Fullerton Avenue, Chicago, 2, 4.3, 491, 41.9237148, -87.7680399
Gianni's Ristorante & Pizzeria, OPERATIONAL, 9655 Grand Avenue, Franklin Park, 2, 4.5, 375, 41.9294196, -87.8667519
Host International, OPERATIONAL, Ohare Field Hare, Chicago, Price information not available, 1.8, 6, 41.977733, -87.9045206
Los Primos Fresh Market & Taqueria, OPERATIONAL, 4937 West 47th Street, Chicago, Price information not available, 4.6, 121, 41.8074016, -87.74703699999999
Dunkin', OPERATIONAL, 7921 South Western Avenue, Chicago, 1, 3.8, 470, 41.7494009, -87.6825849
Alice's Bar-B-Que LLC, OPERATIONAL, 65 East 43rd Street, Chicago, 2, 3.7, 1624, 41.8163652, -87.623761
Dunkin', OPERATIONAL, 1231 South Wabash Avenue, Chicago, 1, 3.9, 557, 41.8666306, -87.6255523
Hangry Joe's La Grange Hot Chicken & Wings, OPERATIONAL, 1 North La Grange Road #1A, La Grange, Price information not available, 4.5, 42, 41.8167318, -87.86954419999999
The Bistro, OPERATIONAL, United States, Price information not available, No rating, No ratings, 41.846278, -87.9042185
Dana's Place, CLOSED_TEMPORARILY, 4715 South Paulina Street, Chicago, Price information not available, 4.6, 5, 41.8080978, -87.66725149999999
Memo's Hot Dogs, OPERATIONAL, 1447 West 18th Street, Chicago, 1, 4.6, 164, 41.8576712, -87.6631656
Bonchon Melrose Park - Winston Park (Coming Soon), OPERATIONAL, 900 West North Avenue, Melrose Park, 2, 3, 2, 41.9075694, -87.8456879
Denden Restaurant, OPERATIONAL, 6635 North Clark Street, Chicago, 1, 4.6, 216, 42.0027377, -87.6720715
Yassa African Restaurant, OPERATIONAL, 3511 South King Drive, Chicago, 2, 4.4, 1414, 41.83073649999999, -87.6166964
مطعم باكستاني, OPERATIONAL, 1322 North Clybourn Avenue, Chicago, Price information not available, 5, 10, 41.90606349999999, -87.6430766
Little Caesars Pizza, OPERATIONAL, 2024 East 95th Street, Chicago, 1, 3.7, 603, 41.722976, -87.574173
Mundo Saludable, OPERATIONAL, 1772 West Lunt Avenue, Chicago, Price information not available, 3, 2, 42.0090764, -87.6750935
Red Mango, OPERATIONAL, 81 LaGrange Road, La Grange, 2, 4.5, 200, 41.812918, -87.8692655
Maywood Express, OPERATIONAL, 2 South 5th Avenue, Maywood, Price information not available, 4.3, 303, 41.88825589999999, -87.839609
Carnicerias Jimenez, OPERATIONAL, 4204 West North Avenue, Chicago, 2, 4.1, 1472, 41.9099715, -87.73160209999999
McDonald's, OPERATIONAL, 2350 North Central Avenue, Chicago, 1, 3.8, 1972, 41.9236188, -87.7663808
The Harp And Fiddle, OPERATIONAL, 110 Main Street, Park Ridge, 2, 4.4, 1128, 42.0096348, -87.83178420000002
Starbucks, OPERATIONAL, 2525 1/2 North Clark Street, Chicago, 2, 4.1, 278, 41.928618, -87.6420832
Mary's Kitchen, OPERATIONAL, 4928 West Division Street, Chicago, Price information not available, No rating, No ratings, 41.9024457, -87.7495422
MOMTY’S GRILL, OPERATIONAL, 9 East 111th Street, Chicago, 2, 3.6, 123, 41.6923711, -87.6225238
Yu-Ton Dumplings House, OPERATIONAL, 665 Pasquinelli Drive #110, Westmont, Price information not available, 4, 31, 41.81296759999999, -87.9498244
Buffalo Wild Wings, OPERATIONAL, 7130 Cermak Road, Berwyn, 2, 3.3, 2926, 41.8506933, -87.802697
Hashbrowns, OPERATIONAL, 731 West Maxwell Street, Chicago, 2, 4.2, 657, 41.86466739999999, -87.64630249999999
Sofi Restaurant, OPERATIONAL, 616 South Dearborn Street, Chicago, 3, 4.4, 613, 41.873798, -87.6294546
Brother's Mexican Grill, OPERATIONAL, 1014 LaGrange Road, La Grange, 2, 4.1, 358, 41.7953378, -87.8692659
Porkchop, OPERATIONAL, 5700 South Cicero Avenue, Chicago, Price information not available, 2.1, 75, 41.78733250000001, -87.74462059999999
Max's Restaurant Chicago, Cuisine of the Philippines, OPERATIONAL, 5033 North Elston Avenue Suite 102, Chicago, 2, 4.3, 469, 41.9725914, -87.74610899999999
Shotzee's Bar & Grill, OPERATIONAL, 6055 West Howard Street, Niles, 1, 4.4, 189, 42.01889479999999, -87.7791675
Cafe Mediterranean, OPERATIONAL, 8533 South Harlem Avenue, Burbank, 1, 4.1, 50, 41.7356872, -87.79873979999999
Bub City, OPERATIONAL, Parkway Bank Park, 5441 Park Place, Rosemont, 2, 4.4, 3177, 41.97833539999999, -87.86730279999999
Jersey Mike's Subs, OPERATIONAL, 4058A West Peterson Avenue, Chicago, 1, 4.5, 197, 41.99033609999999, -87.7311974
Red Rooster Restaurant, OPERATIONAL, 2101 East 71st Street, Chicago, 2, 4, 439, 41.7650648, -87.5742808
Uncle Ronnie’s Food For Your Soul & Catering, CLOSED_TEMPORARILY, 8135 South Stony Island Avenue, Chicago, Price information not available, 4, 1, 41.7468529, -87.5851706
EMPANADUS, OPERATIONAL, 22 Calendar Avenue, La Grange, 1, 4.6, 290, 41.81472220000001, -87.8705556
Dunkin', OPERATIONAL, 3955 West Ogden Avenue, Chicago, 1, 3.8, 311, 41.8509362, -87.72427750000001
Fat Cat, OPERATIONAL, 4840 North Broadway, Chicago, 2, 4.5, 2516, 41.970098, -87.6599373
Baba's Famous Steak & Lemonade, OPERATIONAL, 2101 East 71st Street suite k, Chicago, 2, 3.7, 291, 41.7651763, -87.57610059999999
Peking Chinese Food, OPERATIONAL, 129 West North Avenue, Chicago, 2, 3.9, 148, 41.91104889999999, -87.6327457
Community Food Mart and Restaurant, OPERATIONAL, 600 East 103rd Street, Chicago, Price information not available, 5, 4, 41.70753620000001, -87.6087598
Potbelly Sandwich Shop, OPERATIONAL, 542 South Dearborn Street, Chicago, 1, 4, 182, 41.874828, -87.62943109999999
Union Tap, OPERATIONAL, 7707 Westwood Drive STE 1A, Elmwood Park, Price information not available, 4.8, 92, 41.9266326, -87.8190965
Farmer's Fridge, OPERATIONAL, Located in the Employee Breakroom, 10501 Seymour Avenue, Franklin Park, Price information not available, No rating, No ratings, 41.95064, -87.88869
Cook From Scratch, OPERATIONAL, Chicago, Price information not available, No rating, No ratings, 41.8929153, -87.63591249999999
Chipotle Mexican Grill, OPERATIONAL, 2926 Mannheim Road, Franklin Park, 1, 3.6, 644, 41.9318593, -87.88549359999999
Bunch of Dumplings, OPERATIONAL, 3517 North Spaulding Avenue, Chicago, 2, 4.4, 48, 41.9455448, -87.7095432
Goose Island Taproom, OPERATIONAL, 1800 West Fulton Street, Chicago, Price information not available, 4.7, 956, 41.8871139, -87.6721414
Pizzawala's, OPERATIONAL, 959 East Oakton Street, Des Plaines, 1, 4.7, 255, 42.023301, -87.8998462
Margaritaville - Chicago, OPERATIONAL, 700 East Grand Avenue #118, Chicago, 2, 3.6, 1267, 41.8913811, -87.608249
BABYGOLD BARBECUE, OPERATIONAL, 6613 Roosevelt Road, Berwyn, 2, 4.3, 196, 41.86506569999999, -87.7894786
Tom's Carry Out, OPERATIONAL, 3840 South Harlem Avenue, Lyons, 1, 4.5, 634, 41.82199, -87.803099
El Rincon del Sabor, OPERATIONAL, 7026 West Grand Avenue, Elmwood Park, 1, 4, 83, 41.923782, -87.80192
The View Restaurant, OPERATIONAL, 8930 South Harlem Avenue, Bridgeview, 2, 4.3, 1451, 41.72872419999999, -87.7994256
Yummy Yummy Asian Cuisine, OPERATIONAL, 2901 North Broadway, Chicago, 1, 4.3, 432, 41.935014, -87.6440314
Nicky's The Real One - The Real McCoy, OPERATIONAL, 5341 South Archer Avenue, Chicago, 2, 4.4, 69, 41.79863419999999, -87.7415384
Starbucks, OPERATIONAL, 3506 South State Street, Chicago, 2, 3.9, 845, 41.830852, -87.6268016
Vaqueros, OPERATIONAL, 107 Grand Avenue, Northlake, Price information not available, 3.8, 128, 41.9306653, -87.90688949999999
Bismark Restaurant, OPERATIONAL, 1357 North Western Avenue, Chicago, Price information not available, 4, 1, 41.90653409999999, -87.6868327
JJ Fish & Chicken, OPERATIONAL, 5612 West Madison Street, Chicago, 1, 3.8, 725, 41.880717, -87.76558659999999
Bleu Parret, OPERATIONAL, 2743 West Division Street, Chicago, Price information not available, No rating, No ratings, 41.90267499999999, -87.6961428
Panda Express, CLOSED_TEMPORARILY, 4428 Illinois 64, Chicago, Price information not available, No rating, No ratings, 41.90990310000001, -87.73717119999999
Club Lago, OPERATIONAL, 331 West Superior Street, Chicago, 2, 4.6, 576, 41.8954138, -87.63696209999999
Doughlicious Wraps, CLOSED_TEMPORARILY, 5237 West Madison Street, Chicago, 1, 4.8, 6, 41.8800746, -87.75665699999999
Kung Fu Pizza Bar, OPERATIONAL, 1225 North Milwaukee Avenue, Chicago, Price information not available, 4.7, 119, 41.9040076, -87.6672437
Subway, OPERATIONAL, 722 East 31st Street, La Grange Park, 1, 3.7, 124, 41.8341232, -87.8660651
Shake Shack Oak Lawn, OPERATIONAL, 4071 West 95th Street, Oak Lawn, 2, 3.7, 736, 41.7199947, -87.7243867
R&A Sourdough, OPERATIONAL, 1938 West Lawrence Avenue, Chicago, 2, 4.2, 254, 41.96889359999999, -87.67787779999999
